record_id,student_id,group_id,session_type,session_datetime,status
AT011259,S0273,G08,quiz,2026-04-18 17:00:00,P
AT011260,S0276,G08,quiz,2026-04-18 17:00:00,P
AT011261,S0289,G08,quiz,2026-04-18 17:00:00,P
AT011262,S0299,G08,quiz,2026-04-18 17:00:00,P
AT011263,S0301,G08,quiz,2026-04-18 17:00:00,P
AT011264,S0312,G08,quiz,2026-04-18 17:00:00,P
AT011265,S0320,G08,quiz,2026-04-18 17:00:00,A
AT011266,S0322,G08,quiz,2026-04-18 17:00:00,P
AT011267,S0330,G08,quiz,2026-04-18 17:00:00,P
AT011268,S0334,G08,quiz,2026-04-18 17:00:00,A
AT011269,S0335,G08,quiz,2026-04-18 17:00:00,P
AT011270,S0346,G08,quiz,2026-04-18 17:00:00,P
AT011271,S0362,G08,quiz,2026-04-18 17:00:00,P
AT011272,S0367,G08,quiz,2026-04-18 17:00:00,P
AT011273,S0372,G08,quiz,2026-04-18 17:00:00,P
AT011274,S0373,G08,quiz,2026-04-18 17:00:00,P
AT011275,S0376,G08,quiz,2026-04-18 17:00:00,P
AT011276,S0405,G08,quiz,2026-04-18 17:00:00,P
AT011277,S0406,G08,quiz,2026-04-18 17:00:00,P
AT011278,S0419,G08,quiz,2026-04-18 17:00:00,P
AT011279,S0442,G08,quiz,2026-04-18 17:00:00,A
AT011280,S0456,G08,quiz,2026-04-18 17:00:00,P
AT011281,S0464,G08,quiz,2026-04-18 17:00:00,P
AT011282,S0473,G08,quiz,2026-04-18 17:00:00,P
AT011283,S0476,G08,quiz,2026-04-18 17:00:00,P
AT011284,S0486,G08,quiz,2026-04-18 17:00:00,P
AT011285,S0487,G08,quiz,2026-04-18 17:00:00,P
AT011286,S0488,G08,quiz,2026-04-18 17:00:00,P
AT011287,S0489,G08,quiz,2026-04-18 17:00:00,P
AT011288,S0492,G08,quiz,2026-04-18 17:00:00,P
AT011289,S0011,G08,session,2026-04-25 17:00:00,P
AT011290,S0023,G08,session,2026-04-25 17:00:00,P
AT011291,S0030,G08,session,2026-04-25 17:00:00,A
AT011292,S0052,G08,session,2026-04-25 17:00:00,A
AT011293,S0054,G08,session,2026-04-25 17:00:00,A
AT011294,S0074,G08,session,2026-04-25 17:00:00,A
AT011295,S0077,G08,session,2026-04-25 17:00:00,P
AT011296,S0084,G08,session,2026-04-25 17:00:00,P
AT011297,S0085,G08,session,2026-04-25 17:00:00,P
AT011298,S0110,G08,session,2026-04-25 17:00:00,P
AT011299,S0114,G08,session,2026-04-25 17:00:00,P
AT011300,S0117,G08,session,2026-04-25 17:00:00,P
AT011301,S0122,G08,session,2026-04-25 17:00:00,P
AT011302,S0123,G08,session,2026-04-25 17:00:00,P
AT011303,S0139,G08,session,2026-04-25 17:00:00,P
AT011304,S0147,G08,session,2026-04-25 17:00:00,P
AT011305,S0155,G08,session,2026-04-25 17:00:00,A
AT011306,S0159,G08,session,2026-04-25 17:00:00,P
AT011307,S0168,G08,session,2026-04-25 17:00:00,P
AT011308,S0212,G08,session,2026-04-25 17:00:00,P
AT011309,S0229,G08,session,2026-04-25 17:00:00,P
AT011310,S0235,G08,session,2026-04-25 17:00:00,P
AT011311,S0237,G08,session,2026-04-25 17:00:00,P
AT011312,S0242,G08,session,2026-04-25 17:00:00,A
AT011313,S0251,G08,session,2026-04-25 17:00:00,P
AT011314,S0255,G08,session,2026-04-25 17:00:00,P
AT011315,S0256,G08,session,2026-04-25 17:00:00,P
AT011316,S0259,G08,session,2026-04-25 17:00:00,P
AT011317,S0266,G08,session,2026-04-25 17:00:00,A
AT011318,S0269,G08,session,2026-04-25 17:00:00,P
AT011319,S0273,G08,session,2026-04-25 17:00:00,P
AT011320,S0276,G08,session,2026-04-25 17:00:00,P
AT011321,S0289,G08,session,2026-04-25 17:00:00,P
AT011322,S0299,G08,session,2026-04-25 17:00:00,A
AT011323,S0301,G08,session,2026-04-25 17:00:00,P
AT011324,S0312,G08,session,2026-04-25 17:00:00,P
AT011325,S0320,G08,session,2026-04-25 17:00:00,P
AT011326,S0322,G08,session,2026-04-25 17:00:00,P
AT011327,S0330,G08,session,2026-04-25 17:00:00,P
AT011328,S0334,G08,session,2026-04-25 17:00:00,P
AT011329,S0335,G08,session,2026-04-25 17:00:00,P
AT011330,S0346,G08,session,2026-04-25 17:00:00,P
AT011331,S0362,G08,session,2026-04-25 17:00:00,P
AT011332,S0367,G08,session,2026-04-25 17:00:00,P
AT011333,S0372,G08,session,2026-04-25 17:00:00,P
AT011334,S0373,G08,session,2026-04-25 17:00:00,P
AT011335,S0376,G08,session,2026-04-25 17:00:00,A
AT011336,S0405,G08,session,2026-04-25 17:00:00,P
AT011337,S0406,G08,session,2026-04-25 17:00:00,P
AT011338,S0419,G08,session,2026-04-25 17:00:00,P
AT011339,S0442,G08,session,2026-04-25 17:00:00,P
AT011340,S0456,G08,session,2026-04-25 17:00:00,P
AT011341,S0464,G08,session,2026-04-25 17:00:00,P
AT011342,S0473,G08,session,2026-04-25 17:00:00,P
AT011343,S0476,G08,session,2026-04-25 17:00:00,P
AT011344,S0486,G08,session,2026-04-25 17:00:00,P
AT011345,S0487,G08,session,2026-04-25 17:00:00,P
AT011346,S0488,G08,session,2026-04-25 17:00:00,P
AT011347,S0489,G08,session,2026-04-25 17:00:00,P
AT011348,S0492,G08,session,2026-04-25 17:00:00,A
AT012516,S0018,G09,practical,2026-04-02 19:00:00,P
AT012517,S0024,G09,practical,2026-04-02 19:00:00,P
AT012518,S0029,G09,practical,2026-04-02 19:00:00,P
AT012519,S0035,G09,practical,2026-04-02 19:00:00,P
AT012520,S0041,G09,practical,2026-04-02 19:00:00,P
AT012521,S0049,G09,practical,2026-04-02 19:00:00,P
AT012522,S0056,G09,practical,2026-04-02 19:00:00,P
AT012523,S0071,G09,practical,2026-04-02 19:00:00,A
AT012524,S0082,G09,practical,2026-04-02 19:00:00,P
AT012525,S0083,G09,practical,2026-04-02 19:00:00,P
AT012526,S0091,G09,practical,2026-04-02 19:00:00,P
AT012527,S0105,G09,practical,2026-04-02 19:00:00,P
AT012528,S0108,G09,practical,2026-04-02 19:00:00,P
AT012529,S0116,G09,practical,2026-04-02 19:00:00,P
AT012530,S0121,G09,practical,2026-04-02 19:00:00,P
AT012531,S0136,G09,practical,2026-04-02 19:00:00,P
AT012532,S0152,G09,practical,2026-04-02 19:00:00,P
AT012533,S0162,G09,practical,2026-04-02 19:00:00,P
AT012534,S0181,G09,practical,2026-04-02 19:00:00,P
AT012535,S0203,G09,practical,2026-04-02 19:00:00,P
AT012536,S0204,G09,practical,2026-04-02 19:00:00,P
AT012537,S0232,G09,practical,2026-04-02 19:00:00,P
AT012538,S0240,G09,practical,2026-04-02 19:00:00,P
AT012539,S0246,G09,practical,2026-04-02 19:00:00,A
AT012540,S0283,G09,practical,2026-04-02 19:00:00,P
AT012541,S0297,G09,practical,2026-04-02 19:00:00,A
AT012542,S0300,G09,practical,2026-04-02 19:00:00,A
AT012543,S0303,G09,practical,2026-04-02 19:00:00,P
AT012544,S0304,G09,practical,2026-04-02 19:00:00,P
AT012545,S0306,G09,practical,2026-04-02 19:00:00,P
AT012546,S0325,G09,practical,2026-04-02 19:00:00,P
AT012547,S0332,G09,practical,2026-04-02 19:00:00,P
AT012548,S0343,G09,practical,2026-04-02 19:00:00,P
AT012549,S0344,G09,practical,2026-04-02 19:00:00,P
AT012550,S0348,G09,practical,2026-04-02 19:00:00,P
AT012551,S0350,G09,practical,2026-04-02 19:00:00,P
AT012552,S0356,G09,practical,2026-04-02 19:00:00,A
AT012553,S0370,G09,practical,2026-04-02 19:00:00,P
AT012554,S0385,G09,practical,2026-04-02 19:00:00,A
AT012555,S0387,G09,practical,2026-04-02 19:00:00,P
AT012556,S0392,G09,practical,2026-04-02 19:00:00,P
AT012557,S0400,G09,practical,2026-04-02 19:00:00,P
AT012558,S0404,G09,practical,2026-04-02 19:00:00,P
AT012559,S0411,G09,practical,2026-04-02 19:00:00,P
AT012560,S0426,G09,practical,2026-04-02 19:00:00,P
AT012561,S0431,G09,practical,2026-04-02 19:00:00,P
AT012562,S0448,G09,practical,2026-04-02 19:00:00,P
AT012563,S0449,G09,practical,2026-04-02 19:00:00,P
AT012564,S0452,G09,practical,2026-04-02 19:00:00,A
AT012565,S0477,G09,practical,2026-04-02 19:00:00,P
AT012566,S0478,G09,practical,2026-04-02 19:00:00,P
AT012567,S0018,G09,session,2026-04-09 19:00:00,P
AT012568,S0024,G09,session,2026-04-09 19:00:00,P
AT012569,S0029,G09,session,2026-04-09 19:00:00,A
AT012570,S0035,G09,session,2026-04-09 19:00:00,P
AT012571,S0041,G09,session,2026-04-09 19:00:00,P
AT012572,S0049,G09,session,2026-04-09 19:00:00,P
AT012573,S0056,G09,session,2026-04-09 19:00:00,A
AT012574,S0071,G09,session,2026-04-09 19:00:00,P
AT012575,S0082,G09,session,2026-04-09 19:00:00,P
AT012576,S0083,G09,session,2026-04-09 19:00:00,A
AT012577,S0091,G09,session,2026-04-09 19:00:00,P
AT012578,S0105,G09,session,2026-04-09 19:00:00,P
AT012579,S0108,G09,session,2026-04-09 19:00:00,A
AT012580,S0116,G09,session,2026-04-09 19:00:00,A
AT012581,S0121,G09,session,2026-04-09 19:00:00,P
AT012582,S0136,G09,session,2026-04-09 19:00:00,P
AT012583,S0152,G09,session,2026-04-09 19:00:00,P
AT012584,S0162,G09,session,2026-04-09 19:00:00,P
AT012585,S0181,G09,session,2026-04-09 19:00:00,P
AT012586,S0203,G09,session,2026-04-09 19:00:00,A
AT012587,S0204,G09,session,2026-04-09 19:00:00,P
AT012588,S0232,G09,session,2026-04-09 19:00:00,A
AT012589,S0240,G09,session,2026-04-09 19:00:00,P
AT012590,S0246,G09,session,2026-04-09 19:00:00,P
AT012591,S0283,G09,session,2026-04-09 19:00:00,P
AT012592,S0297,G09,session,2026-04-09 19:00:00,P
AT012593,S0300,G09,session,2026-04-09 19:00:00,A
AT012594,S0303,G09,session,2026-04-09 19:00:00,P
AT012595,S0304,G09,session,2026-04-09 19:00:00,A
AT012596,S0306,G09,session,2026-04-09 19:00:00,P
AT012597,S0325,G09,session,2026-04-09 19:00:00,P
AT012598,S0332,G09,session,2026-04-09 19:00:00,P
AT012599,S0343,G09,session,2026-04-09 19:00:00,P
AT012600,S0344,G09,session,2026-04-09 19:00:00,A
AT012601,S0348,G09,session,2026-04-09 19:00:00,P
AT012602,S0350,G09,session,2026-04-09 19:00:00,P
AT012603,S0356,G09,session,2026-04-09 19:00:00,A
AT012604,S0370,G09,session,2026-04-09 19:00:00,A
AT012605,S0385,G09,session,2026-04-09 19:00:00,P
AT012606,S0387,G09,session,2026-04-09 19:00:00,A
AT012607,S0392,G09,session,2026-04-09 19:00:00,P
AT012608,S0400,G09,session,2026-04-09 19:00:00,P
AT012609,S0404,G09,session,2026-04-09 19:00:00,P
AT012610,S0411,G09,session,2026-04-09 19:00:00,P
AT012611,S0426,G09,session,2026-04-09 19:00:00,P
AT012612,S0431,G09,session,2026-04-09 19:00:00,P
AT012613,S0448,G09,session,2026-04-09 19:00:00,P
AT012614,S0449,G09,session,2026-04-09 19:00:00,A
AT012615,S0452,G09,session,2026-04-09 19:00:00,P
AT012616,S0477,G09,session,2026-04-09 19:00:00,A
AT012617,S0478,G09,session,2026-04-09 19:00:00,P
AT012618,S0018,G09,quiz,2026-04-16 19:00:00,P
AT012619,S0024,G09,quiz,2026-04-16 19:00:00,P
AT012620,S0029,G09,quiz,2026-04-16 19:00:00,P
AT012621,S0035,G09,quiz,2026-04-16 19:00:00,P
AT012622,S0041,G09,quiz,2026-04-16 19:00:00,P
AT012623,S0049,G09,quiz,2026-04-16 19:00:00,P
AT012624,S0056,G09,quiz,2026-04-16 19:00:00,A
AT012625,S0071,G09,quiz,2026-04-16 19:00:00,A
AT012626,S0082,G09,quiz,2026-04-16 19:00:00,P
AT012627,S0083,G09,quiz,2026-04-16 19:00:00,P
AT012628,S0091,G09,quiz,2026-04-16 19:00:00,P
AT012629,S0105,G09,quiz,2026-04-16 19:00:00,P
AT012630,S0108,G09,quiz,2026-04-16 19:00:00,P
AT012631,S0116,G09,quiz,2026-04-16 19:00:00,P
AT012632,S0121,G09,quiz,2026-04-16 19:00:00,P
AT012633,S0136,G09,quiz,2026-04-16 19:00:00,A
AT012634,S0152,G09,quiz,2026-04-16 19:00:00,P
AT012635,S0162,G09,quiz,2026-04-16 19:00:00,P
AT012636,S0181,G09,quiz,2026-04-16 19:00:00,P
AT012637,S0203,G09,quiz,2026-04-16 19:00:00,P
AT012638,S0204,G09,quiz,2026-04-16 19:00:00,A
AT012639,S0232,G09,quiz,2026-04-16 19:00:00,P
AT012640,S0240,G09,quiz,2026-04-16 19:00:00,P
AT012641,S0246,G09,quiz,2026-04-16 19:00:00,P
AT012642,S0283,G09,quiz,2026-04-16 19:00:00,P
AT012643,S0297,G09,quiz,2026-04-16 19:00:00,P
AT012644,S0300,G09,quiz,2026-04-16 19:00:00,P
AT012645,S0303,G09,quiz,2026-04-16 19:00:00,P
AT012646,S0304,G09,quiz,2026-04-16 19:00:00,A
AT012647,S0306,G09,quiz,2026-04-16 19:00:00,P
AT012648,S0325,G09,quiz,2026-04-16 19:00:00,P
AT012649,S0332,G09,quiz,2026-04-16 19:00:00,P
AT012650,S0343,G09,quiz,2026-04-16 19:00:00,P
AT012651,S0344,G09,quiz,2026-04-16 19:00:00,A
AT012652,S0348,G09,quiz,2026-04-16 19:00:00,P
AT012653,S0350,G09,quiz,2026-04-16 19:00:00,P
AT012654,S0356,G09,quiz,2026-04-16 19:00:00,P
AT012655,S0370,G09,quiz,2026-04-16 19:00:00,P
AT012656,S0385,G09,quiz,2026-04-16 19:00:00,P
AT012657,S0387,G09,quiz,2026-04-16 19:00:00,P
AT012658,S0392,G09,quiz,2026-04-16 19:00:00,P
AT012659,S0400,G09,quiz,2026-04-16 19:00:00,P
AT012660,S0404,G09,quiz,2026-04-16 19:00:00,P
AT012661,S0411,G09,quiz,2026-04-16 19:00:00,P
AT012662,S0426,G09,quiz,2026-04-16 19:00:00,P
AT012663,S0431,G09,quiz,2026-04-16 19:00:00,P
AT012664,S0448,G09,quiz,2026-04-16 19:00:00,P
AT012665,S0449,G09,quiz,2026-04-16 19:00:00,P
AT012666,S0452,G09,quiz,2026-04-16 19:00:00,P
AT012667,S0477,G09,quiz,2026-04-16 19:00:00,P
AT012668,S0478,G09,quiz,2026-04-16 19:00:00,A
AT012669,S0018,G09,session,2026-04-23 19:00:00,P
AT012670,S0024,G09,session,2026-04-23 19:00:00,P
AT012671,S0029,G09,session,2026-04-23 19:00:00,P
AT012672,S0035,G09,session,2026-04-23 19:00:00,P
AT012673,S0041,G09,session,2026-04-23 19:00:00,P
AT012674,S0049,G09,session,2026-04-23 19:00:00,P
AT012675,S0056,G09,session,2026-04-23 19:00:00,P
AT012676,S0071,G09,session,2026-04-23 19:00:00,A
AT012677,S0082,G09,session,2026-04-23 19:00:00,P
AT012678,S0083,G09,session,2026-04-23 19:00:00,A
AT012679,S0091,G09,session,2026-04-23 19:00:00,P
AT012680,S0105,G09,session,2026-04-23 19:00:00,A
AT012681,S0108,G09,session,2026-04-23 19:00:00,P
AT012682,S0116,G09,session,2026-04-23 19:00:00,A
AT012683,S0121,G09,session,2026-04-23 19:00:00,P
AT012684,S0136,G09,session,2026-04-23 19:00:00,P
AT012685,S0152,G09,session,2026-04-23 19:00:00,P
AT012686,S0162,G09,session,2026-04-23 19:00:00,P
AT012687,S0181,G09,session,2026-04-23 19:00:00,P
AT012688,S0203,G09,session,2026-04-23 19:00:00,P
AT012689,S0204,G09,session,2026-04-23 19:00:00,P
AT012690,S0232,G09,session,2026-04-23 19:00:00,P
AT012691,S0240,G09,session,2026-04-23 19:00:00,A
AT012692,S0246,G09,session,2026-04-23 19:00:00,P
AT012693,S0283,G09,session,2026-04-23 19:00:00,A
AT012694,S0297,G09,session,2026-04-23 19:00:00,P
AT012695,S0300,G09,session,2026-04-23 19:00:00,P
AT012696,S0303,G09,session,2026-04-23 19:00:00,P
AT012697,S0304,G09,session,2026-04-23 19:00:00,A
AT012698,S0306,G09,session,2026-04-23 19:00:00,P
AT012699,S0325,G09,session,2026-04-23 19:00:00,P
AT012700,S0332,G09,session,2026-04-23 19:00:00,P
AT012701,S0343,G09,session,2026-04-23 19:00:00,P
AT012702,S0344,G09,session,2026-04-23 19:00:00,A
AT012703,S0348,G09,session,2026-04-23 19:00:00,P
AT012704,S0350,G09,session,2026-04-23 19:00:00,P
AT012705,S0356,G09,session,2026-04-23 19:00:00,P
AT012706,S0370,G09,session,2026-04-23 19:00:00,P
AT012707,S0385,G09,session,2026-04-23 19:00:00,P
AT012708,S0387,G09,session,2026-04-23 19:00:00,P
AT012709,S0392,G09,session,2026-04-23 19:00:00,P
AT012710,S0400,G09,session,2026-04-23 19:00:00,A
AT012711,S0404,G09,session,2026-04-23 19:00:00,A
AT012712,S0411,G09,session,2026-04-23 19:00:00,A
AT012713,S0426,G09,session,2026-04-23 19:00:00,P
AT012714,S0431,G09,session,2026-04-23 19:00:00,P
AT012715,S0448,G09,session,2026-04-23 19:00:00,P
AT012716,S0449,G09,session,2026-04-23 19:00:00,P
AT012717,S0452,G09,session,2026-04-23 19:00:00,P
AT012718,S0477,G09,session,2026-04-23 19:00:00,P
AT012719,S0478,G09,session,2026-04-23 19:00:00,P
AT012720,S0018,G09,exam,2026-04-30 19:00:00,A
AT012721,S0024,G09,exam,2026-04-30 19:00:00,P
AT012722,S0029,G09,exam,2026-04-30 19:00:00,P
AT012723,S0035,G09,exam,2026-04-30 19:00:00,P
AT012724,S0041,G09,exam,2026-04-30 19:00:00,P
AT012725,S0049,G09,exam,2026-04-30 19:00:00,P
AT012726,S0056,G09,exam,2026-04-30 19:00:00,P
AT012727,S0071,G09,exam,2026-04-30 19:00:00,P
AT012728,S0082,G09,exam,2026-04-30 19:00:00,P
AT012729,S0083,G09,exam,2026-04-30 19:00:00,A
AT012730,S0091,G09,exam,2026-04-30 19:00:00,P
AT012731,S0105,G09,exam,2026-04-30 19:00:00,P
AT012732,S0108,G09,exam,2026-04-30 19:00:00,P
AT012733,S0116,G09,exam,2026-04-30 19:00:00,P
AT012734,S0121,G09,exam,2026-04-30 19:00:00,P
AT012735,S0136,G09,exam,2026-04-30 19:00:00,P
AT012736,S0152,G09,exam,2026-04-30 19:00:00,P
AT012737,S0162,G09,exam,2026-04-30 19:00:00,P
AT012738,S0181,G09,exam,2026-04-30 19:00:00,P
AT012739,S0203,G09,exam,2026-04-30 19:00:00,P
AT012740,S0204,G09,exam,2026-04-30 19:00:00,P
AT012741,S0232,G09,exam,2026-04-30 19:00:00,P
AT012742,S0240,G09,exam,2026-04-30 19:00:00,P
AT012743,S0246,G09,exam,2026-04-30 19:00:00,P
AT012744,S0283,G09,exam,2026-04-30 19:00:00,P
AT012745,S0297,G09,exam,2026-04-30 19:00:00,P
AT012746,S0300,G09,exam,2026-04-30 19:00:00,P
AT012747,S0303,G09,exam,2026-04-30 19:00:00,A
AT012748,S0304,G09,exam,2026-04-30 19:00:00,P
AT012749,S0306,G09,exam,2026-04-30 19:00:00,P
AT012750,S0325,G09,exam,2026-04-30 19:00:00,P
AT012751,S0332,G09,exam,2026-04-30 19:00:00,P
AT012752,S0343,G09,exam,2026-04-30 19:00:00,P
AT012753,S0344,G09,exam,2026-04-30 19:00:00,P
AT012754,S0348,G09,exam,2026-04-30 19:00:00,P
AT012755,S0350,G09,exam,2026-04-30 19:00:00,A
AT012756,S0356,G09,exam,2026-04-30 19:00:00,P
AT012757,S0370,G09,exam,2026-04-30 19:00:00,P
AT012758,S0385,G09,exam,2026-04-30 19:00:00,P
AT012759,S0387,G09,exam,2026-04-30 19:00:00,A
AT012760,S0392,G09,exam,2026-04-30 19:00:00,P
AT012761,S0400,G09,exam,2026-04-30 19:00:00,A
AT012762,S0404,G09,exam,2026-04-30 19:00:00,P
AT012763,S0411,G09,exam,2026-04-30 19:00:00,P
AT012764,S0426,G09,exam,2026-04-30 19:00:00,A
AT012765,S0431,G09,exam,2026-04-30 19:00:00,P
AT012766,S0448,G09,exam,2026-04-30 19:00:00,P
AT012767,S0449,G09,exam,2026-04-30 19:00:00,P
AT012768,S0452,G09,exam,2026-04-30 19:00:00,P
AT012769,S0477,G09,exam,2026-04-30 19:00:00,P
AT012770,S0478,G09,exam,2026-04-30 19:00:00,A
AT001145,S0005,G01,session,2026-05-07 16:00:00,A
AT001146,S0009,G01,session,2026-05-07 16:00:00,P
AT001147,S0014,G01,session,2026-05-07 16:00:00,P
AT001148,S0016,G01,session,2026-05-07 16:00:00,P
AT001149,S0021,G01,session,2026-05-07 16:00:00,P
AT001150,S0032,G01,session,2026-05-07 16:00:00,P
AT001151,S0040,G01,session,2026-05-07 16:00:00,P
AT001152,S0046,G01,session,2026-05-07 16:00:00,P
AT001153,S0053,G01,session,2026-05-07 16:00:00,P
AT001154,S0057,G01,session,2026-05-07 16:00:00,P
AT001155,S0094,G01,session,2026-05-07 16:00:00,P
AT001156,S0095,G01,session,2026-05-07 16:00:00,P
AT001157,S0125,G01,session,2026-05-07 16:00:00,P
AT001158,S0128,G01,session,2026-05-07 16:00:00,A
AT001159,S0131,G01,session,2026-05-07 16:00:00,P
AT001160,S0134,G01,session,2026-05-07 16:00:00,P
AT001161,S0138,G01,session,2026-05-07 16:00:00,P
AT001162,S0143,G01,session,2026-05-07 16:00:00,P
AT001163,S0145,G01,session,2026-05-07 16:00:00,P
AT001164,S0146,G01,session,2026-05-07 16:00:00,A
AT001165,S0173,G01,session,2026-05-07 16:00:00,P
AT001166,S0174,G01,session,2026-05-07 16:00:00,A
AT001167,S0192,G01,session,2026-05-07 16:00:00,P
AT001168,S0196,G01,session,2026-05-07 16:00:00,A
AT001169,S0238,G01,session,2026-05-07 16:00:00,A
AT001170,S0239,G01,session,2026-05-07 16:00:00,P
AT001171,S0245,G01,session,2026-05-07 16:00:00,P
AT001172,S0262,G01,session,2026-05-07 16:00:00,P
AT001173,S0265,G01,session,2026-05-07 16:00:00,P
AT001174,S0278,G01,session,2026-05-07 16:00:00,P
AT001175,S0310,G01,session,2026-05-07 16:00:00,P
AT001176,S0313,G01,session,2026-05-07 16:00:00,P
AT001177,S0324,G01,session,2026-05-07 16:00:00,P
AT001178,S0329,G01,session,2026-05-07 16:00:00,P
AT001179,S0380,G01,session,2026-05-07 16:00:00,P
AT001180,S0383,G01,session,2026-05-07 16:00:00,P
AT001181,S0384,G01,session,2026-05-07 16:00:00,P
AT001182,S0395,G01,session,2026-05-07 16:00:00,A
AT001183,S0402,G01,session,2026-05-07 16:00:00,P
AT001184,S0407,G01,session,2026-05-07 16:00:00,P
AT001185,S0410,G01,session,2026-05-07 16:00:00,P
AT001186,S0420,G01,session,2026-05-07 16:00:00,P
AT001187,S0425,G01,session,2026-05-07 16:00:00,A
AT001188,S0433,G01,session,2026-05-07 16:00:00,P
AT001189,S0444,G01,session,2026-05-07 16:00:00,P
AT001190,S0454,G01,session,2026-05-07 16:00:00,P
AT001191,S0471,G01,session,2026-05-07 16:00:00,A
AT001192,S0474,G01,session,2026-05-07 16:00:00,P
AT001193,S0479,G01,session,2026-05-07 16:00:00,P
AT001194,S0482,G01,session,2026-05-07 16:00:00,P
AT001195,S0493,G01,session,2026-05-07 16:00:00,A
AT001196,S0499,G01,session,2026-05-07 16:00:00,P
AT001197,S0005,G01,practical,2026-05-14 16:00:00,P
AT001198,S0009,G01,practical,2026-05-14 16:00:00,P
AT001199,S0014,G01,practical,2026-05-14 16:00:00,P
AT001200,S0016,G01,practical,2026-05-14 16:00:00,P
AT001201,S0021,G01,practical,2026-05-14 16:00:00,P
AT001202,S0032,G01,practical,2026-05-14 16:00:00,P
AT001203,S0040,G01,practical,2026-05-14 16:00:00,P
AT001204,S0046,G01,practical,2026-05-14 16:00:00,A
AT001205,S0053,G01,practical,2026-05-14 16:00:00,A
AT001206,S0057,G01,practical,2026-05-14 16:00:00,P
AT001207,S0094,G01,practical,2026-05-14 16:00:00,P
AT001208,S0095,G01,practical,2026-05-14 16:00:00,P
AT001209,S0125,G01,practical,2026-05-14 16:00:00,P
AT001210,S0128,G01,practical,2026-05-14 16:00:00,P
AT001211,S0131,G01,practical,2026-05-14 16:00:00,P
AT001212,S0134,G01,practical,2026-05-14 16:00:00,P
AT001213,S0138,G01,practical,2026-05-14 16:00:00,P
AT001214,S0143,G01,practical,2026-05-14 16:00:00,P
AT001215,S0145,G01,practical,2026-05-14 16:00:00,P
AT001216,S0146,G01,practical,2026-05-14 16:00:00,P
AT001217,S0173,G01,practical,2026-05-14 16:00:00,P
AT001218,S0174,G01,practical,2026-05-14 16:00:00,P
AT001219,S0192,G01,practical,2026-05-14 16:00:00,P
AT001220,S0196,G01,practical,2026-05-14 16:00:00,P
AT001221,S0238,G01,practical,2026-05-14 16:00:00,A
AT001222,S0239,G01,practical,2026-05-14 16:00:00,P
AT001223,S0245,G01,practical,2026-05-14 16:00:00,P
AT001224,S0262,G01,practical,2026-05-14 16:00:00,P
AT001225,S0265,G01,practical,2026-05-14 16:00:00,P
AT001226,S0278,G01,practical,2026-05-14 16:00:00,A
AT001227,S0310,G01,practical,2026-05-14 16:00:00,P
AT001228,S0313,G01,practical,2026-05-14 16:00:00,P
AT001229,S0324,G01,practical,2026-05-14 16:00:00,P
AT001230,S0329,G01,practical,2026-05-14 16:00:00,P
AT001231,S0380,G01,practical,2026-05-14 16:00:00,P
AT001232,S0383,G01,practical,2026-05-14 16:00:00,P
AT001233,S0384,G01,practical,2026-05-14 16:00:00,P
AT001234,S0395,G01,practical,2026-05-14 16:00:00,P
AT001235,S0402,G01,practical,2026-05-14 16:00:00,P
AT001236,S0407,G01,practical,2026-05-14 16:00:00,A
AT001237,S0410,G01,practical,2026-05-14 16:00:00,P
AT001238,S0420,G01,practical,2026-05-14 16:00:00,P
AT001239,S0425,G01,practical,2026-05-14 16:00:00,A
AT001240,S0433,G01,practical,2026-05-14 16:00:00,P
AT001241,S0444,G01,practical,2026-05-14 16:00:00,P
AT001242,S0454,G01,practical,2026-05-14 16:00:00,P
AT001243,S0471,G01,practical,2026-05-14 16:00:00,P
AT001244,S0474,G01,practical,2026-05-14 16:00:00,P
AT001245,S0479,G01,practical,2026-05-14 16:00:00,A
AT001246,S0482,G01,practical,2026-05-14 16:00:00,P
AT001247,S0493,G01,practical,2026-05-14 16:00:00,P
AT001248,S0499,G01,practical,2026-05-14 16:00:00,P
AT001249,S0005,G01,session,2026-05-21 16:00:00,P
AT001250,S0009,G01,session,2026-05-21 16:00:00,P
AT001251,S0014,G01,session,2026-05-21 16:00:00,P
AT001252,S0016,G01,session,2026-05-21 16:00:00,P
AT001253,S0021,G01,session,2026-05-21 16:00:00,P
AT001254,S0032,G01,session,2026-05-21 16:00:00,A
AT001255,S0040,G01,session,2026-05-21 16:00:00,P
AT001256,S0046,G01,session,2026-05-21 16:00:00,P
AT001257,S0053,G01,session,2026-05-21 16:00:00,P
AT001258,S0057,G01,session,2026-05-21 16:00:00,P
AT001259,S0094,G01,session,2026-05-21 16:00:00,P
AT001260,S0095,G01,session,2026-05-21 16:00:00,P
AT001261,S0125,G01,session,2026-05-21 16:00:00,P
AT001262,S0128,G01,session,2026-05-21 16:00:00,P
AT001263,S0131,G01,session,2026-05-21 16:00:00,P
AT001264,S0134,G01,session,2026-05-21 16:00:00,P
AT001265,S0138,G01,session,2026-05-21 16:00:00,P
AT001266,S0143,G01,session,2026-05-21 16:00:00,P
AT001267,S0145,G01,session,2026-05-21 16:00:00,A
AT001268,S0146,G01,session,2026-05-21 16:00:00,P
AT001269,S0173,G01,session,2026-05-21 16:00:00,P
AT001270,S0174,G01,session,2026-05-21 16:00:00,P
